folder,url,has_logo,brand_matched,brand_confidence,domain_brand_mismatch,has_login_elements,has_password_field,page_has_security_indicators,image_quality_score,logo_size_proportion,logo_position_typical,used_gpt_detection,gpt_confidence,is_crp,domain_match_score,phish_score
wereldpas-aanvraagproces.wetransfr.ir,http://wereldpas-aanvraagproces.wetransfr.ir/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
authpage-7a636.web.app,https://authpage-7a636.web.app/index.html?alt=media,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billinginc.com,https://ee-billinginc.com/account,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wereldpas-recyclings-proces.ihchart.ir,http://wereldpas-recyclings-proces.ihchart.ir/index.php/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/https:/snsbank.nl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thepaperpillbug.org_duplicate,http://thepaperpillbug.org/health/sharefile/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.tetapsendiri.com,https://mail.tetapsendiri.com/fire/bell2/index.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diruangsunyi.com,https://diruangsunyi.com/luck/Sympatico/update.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkr.acehprov.go.id,https://kkr.acehprov.go.id/wp-content/ssl.asbcert/55336d4b85be6691a2d5bd53ba6f708b/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ketocreated.info,https://ketocreated.info/surf3.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.tetapsendiri.com_duplicate,https://mail.tetapsendiri.com/breed/bell/index.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wereldpas-recyclings-proces.ihchart.ir_duplicate,https://wereldpas-recyclings-proces.ihchart.ir/index.php/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffunddiiccyyy.com,https://ffunddiiccyyy.com/indexx.php?cmd=login_submit&id=f1b3b4e54a3f1cf50e7f222f5897016af1b3b4e54a3f1cf50e7f222f5897016a&session=f1b3b4e54a3f1cf50e7f222f5897016af1b3b4e54a3f1cf50e7f222f5897016a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-secure-infoaccount.com,https://ee-secure-infoaccount.com/verify.php?sslchannel=true&sessionid=PC6UH9CyYWXXW3fMK4jAX1tijfmGPG5CeJDiGHoUZFrU1pS6V0frPGL2lNethqaskMOUm3gcGZSLWhWHCoJv49D2nnQ0SiXoCNOK4EVqtucH5OmBzxeS8xSbLfqYDjzz5X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leesangku.com_duplicate,http://leesangku.com/pruboard/technote/board/gener/sg/1c603041273ddca1605a301562552cb1/authen.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airbnbcouk.temp.swtest.ru,http://airbnbcouk.temp.swtest.ru/?airbnb_com/rooms/18204028=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myee.id-validate.com,https://myee.id-validate.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.paypal.uk-userlogin.com,http://webmail.paypal.uk-userlogin.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volarevic.com,http://volarevic.com/sass/cab_jo/cab/cab/cab_jo/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suport-mobile.com_duplicate,http://suport-mobile.com/caixa.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wisemenonly.com,http://wisemenonly.com/.well-known/wp-verify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkr.acehprov.go.id_duplicate,http://kkr.acehprov.go.id/wp-content/ssl.asbcert/4f5e3d4d4fc742ef524ab77a5d04fb0e/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seguranca-caixa.gov.br.lembrete-novoapp.es,https://seguranca-caixa.gov.br.lembrete-novoapp.es/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dominoqiuqiu.win,https://dominoqiuqiu.win/web01/login.php?email=am9obi53YXRzb25AeHlsZW1pbmMuY29t&ids=gfthfsgsdhfhfdgg&accessToFile=valid&fileAccess=74612&encryptedCookie=eacd7c13c660b2b3014bc907c3a3cc29&u=5b786093d91740df442ff62b6b6853b4&connecting=fe248dbc29dc0c4b24cc8424d4f4b307&phaseAccess=d8234b084721bbabb3c835553eeb4538&p=abd4049ef5069c3e410ab58c5e9518c9&mass=fgjrk384nhjfnffnghf&encrpt=fnhgjgjgnkrirmfmfkfjfkkkgjkriokjl3784jhus48j3hadknm94kkk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinggaltiga.com,http://tinggaltiga.com/fone/bell2/index.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billingauth.com,https://ee-billingauth.com/account,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ryanharrisondesign.com,http://ryanharrisondesign.com/webmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
netzonaseguraviabcp.pe-home.com,https://netzonaseguraviabcp.pe-home.com/app/template/login/waiting.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercuryas.co.za,https://mercuryas.co.za/wp-includes/customize/.../home/new.new.american.express.support/home?cmd=www.ssaonline-account-service.com-update_submit&id=50ee90439cbd6b9a416f131bf43dcfd550ee90439cbd6b9a416f131bf43dcfd5&session=50ee90439cbd6b9a416f131bf43dcfd550ee90439cbd6b9a416f131bf43dcfd5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mensajeriagestionar.com.ar,http://mensajeriagestionar.com.ar/vendor/phpunit/phpunit/src/Util/PHP/.ff.00/info/home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-accountinfo-secure.com,https://ee-accountinfo-secure.com/billing.php?sslchannel=true&sessionid=iNnFlCvgKp7WdKo5XMyRJVxb3tG0sy0JPPpFv7UU3FaUCxU5lkxbORI9JzuJlcL6zepsHqeFKUXDbn1Oe2evm8MvMPZQvJiQCGCKvNkXOG2QoeN9EReRWeAPpgsIbe8hZV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btinternetservice.com_duplicate,https://btinternetservice.com/account/login/index2.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puskesmaskutawis.purbalinggakab.go.id,https://puskesmaskutawis.purbalinggakab.go.id/wp-content/themes/mapro/Tempi/infox/america/Express,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-onlinebilling.com_duplicate,https://ee-onlinebilling.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steamcommynity.com,http://steamcommynity.com/id/profile/railyyt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.zonasegurabn1.com.multiservicioslamosa.com,https://www.zonasegurabn1.com.multiservicioslamosa.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verifymyinfo-ee.com,https://verifymyinfo-ee.com/account/index?ac=ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-accountsecure.com_duplicate,https://ee-accountsecure.com/verify.php?sslchannel=true&sessionid=9H4vqCOFcsk5vfcIwipc5Akj12jEdKSY7vIjIp5rzAPVTwnUoPCBV3VdrzeDNFM57YTFJFnhpvstFozZ7wcvQ0yW823u72UQQ1kemWIPi2Q0Lag8v1o90zxF7zrBlbIUcz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myee.bill-verifys.com,https://myee.bill-verifys.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mirumo.xsrv.jp_duplicate,http://mirumo.xsrv.jp/upgade/?&amp;id=d0e3caa4fceac079544f8fc191596830ac910a1879a9b1b7c2322ec2194c81d4b9cc897b61b025d4f4868fdd8231050b4bb96a249b99e7dae30b0d03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcpzonasegurabeta.viabcp.com.chemsbury.net,http://bcpzonasegurabeta.viabcp.com.chemsbury.net/iniciar-sesion/index.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wereldpas-aanvraagproces.wetrsfer.ir_duplicate,http://wereldpas-aanvraagproces.wetrsfer.ir/gegevens.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centroveterinarioalfragide.pt,http://centroveterinarioalfragide.pt/www/selfcare/us-en/en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webnst.com,http://webnst.com/Blockchain/login.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.mcevoys.net,http://webmail.mcevoys.net/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pp-eesupport.com,http://pp-eesupport.com/banks/bank.barclays.co.uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.customerinfo-ee.co.uk,http://www.customerinfo-ee.co.uk/account/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
technofux.de_duplicate,http://technofux.de/mail/update/?userid=dodpears@ren-isac.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my-ee-uk.com,https://my-ee-uk.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riad-alaka.com,https://riad-alaka.com/administrator/alaska.org,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlineserviceubsbankverificationlink6227.ml_duplicate,https://onlineserviceubsbankverificationlink6227.ml/contact/actvrf/uid/cfpwd.html?95f72e77b4d68a7e75cca65bca653bec-95f72e77b4d68a7e75cca65bca653bec-95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec95f72e77b4d68a7e75cca65bca653bec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plataformawebdigtok.com,http://plataformawebdigtok.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billing-accountinfo.com,https://ee-billing-accountinfo.com/billing.php?sslchannel=true&sessionid=UF2JJR851Azk3TusszZP3c4Yr9LoDHPmzeXgmdju7oFreaBJE4FJBA1UcDS8RJOzzDCss9BsV5B4jXqplMNf2tXEAd49QRL7oyfMo5zjyJmSXOc3yKP7GKANhMSO14wXlS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetapsendiri.com,http://tetapsendiri.com/breed/bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trr20200804133247468.domtemporario.com.br,http://trr20200804133247468.domtemporario.com.br/Doc/js/login/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
americanasofertassemanais.com,https://americanasofertassemanais.com/MeusProdutos/Prefetch.php?skullid=204662938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooms-air.bnb-ae.properties,https://rooms-air.bnb-ae.properties/rooms/3669605/CHM2R9UO1AS/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steamhacker.uw.hu,http://steamhacker.uw.hu/index.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btinternetservice.com,https://btinternetservice.com/account/login/index2.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plataforma-segwra-bnonline1.com,http://plataforma-segwra-bnonline1.com/BNWeb/lnicio/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my-ee-uk.com_duplicate,https://my-ee-uk.com/login.php?securessl=true&sessionid=f01f18eaec89816094bc3868f662d236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btlntraneti.com_duplicate,https://btlntraneti.com/login/index2.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geaswer.com,https://geaswer.com/square/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
login.blockchains.getfree-ethereum-org.ga,http://login.blockchains.getfree-ethereum-org.ga/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferdowskhabar.com,http://ferdowskhabar.com/images/upload/indexer/aol.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.mcevoys.net_duplicate,http://webmail.mcevoys.net/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.zonasegurabn1.com.multiservicioslamosa.com_duplicate,https://www.zonasegurabn1.com.multiservicioslamosa.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pistolclothing.com.au,https://pistolclothing.com.au/system/nitro/server/update/index.php?userid=tcanella@eqhs.org,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
somnatros.com,http://somnatros.com/wud/web/verify/webmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ee-accountinfo.net,http://www.ee-accountinfo.net/account/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purnellcjones.com,http://purnellcjones.com/Karen%20washburn%20Square,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
ee-billinginsupport.com_duplicate,https://ee-billinginsupport.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williamgeoffrey.com,https://williamgeoffrey.com/index2.php?cmd=3Dlogin_submit&id=3D4d2adf496a3e=,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billingsupports.com,https://ee-billingsupports.com/ee/account,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkasse-musterstadt.if-einblick.de_duplicate,http://sparkasse-musterstadt.if-einblick.de/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.packmedica.com,https://www.packmedica.com/wp-admin/includes/tv/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renovacaodedispositivo.com,https://renovacaodedispositivo.com/caixa.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee.ref3176.co.uk,https://ee.ref3176.co.uk/unpaid/billing/login.php?securessl=true&sessionid=f01f18eaec89816094bc3868f662d236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.7d-textile.com,http://www.7d-textile.com/we/bm/ai/l/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steamproxy.net,https://steamproxy.net/id/FOTF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.portalzonasegura-viabcp.pe-home.com,http://www.portalzonasegura-viabcp.pe-home.com/app/template/login/waiting.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-accountinfo-secure.com_duplicate,https://ee-accountinfo-secure.com/verify.php?sslchannel=true&sessionid=UclgyTHlg5HSiS2Ua12LcPmv8R4lw84kfUJ7pDtkIOISs66UUoplp1gZMsVXMTqwAIEAGl4YSGS7LQJoyWzTqNXhudKkkp7QytZBDrlYMbyKxInu81fw6JtRVPCmxrOxmV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.securescs.com,http://webmail.securescs.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basundhara.org.in,https://basundhara.org.in/csss/blockchain/index.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.sauthsec.com_duplicate,http://webmail.sauthsec.com/yt/login.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubenjay.com_duplicate,http://rubenjay.com/.well-known/pki-validation/bancor/ac9fde078a4e9418a9baaf5c494bff66/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
novo-acesso.segurowebmail.ml,http://novo-acesso.segurowebmail.ml/aplicativo/home/webApps_AplicationConfirmationNick.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wereldpas-vervang.com,http://wereldpas-vervang.com/panelx.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basundhara.org.in_duplicate,https://basundhara.org.in/csss/blockchain/verify.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cooperativabetania.org,http://www.cooperativabetania.org/sp/?AUTH_TOKEN=043d71f5d0d835429253abcb2157c226&cur=home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.sauthsec.com,http://webmail.sauthsec.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
magictransusa.com,http://magictransusa.com/online.bdo.com/security/verify/login.php?josso_back_to=https://online.bdo.com.ph/sso/josso_security_check,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enchantedcreations.co.za,http://enchantedcreations.co.za/wp-content/plugins/alaskausa.org/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nw-industries.co.id,http://nw-industries.co.id/wps/cp_webmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inicio-zonasegvraa1bn.xyz,https://inicio-zonasegvraa1bn.xyz/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brnetworkl.com,https://brnetworkl.com/account/services/login/index2.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.signinsupport.com,http://www.signinsupport.com/aol-mail-login,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trainingcanine.ga,https://trainingcanine.ga/sharedoxCOVID19/1/sf8743rg387efg9823983.html?cmd=login_submit&id=ec839228b104cb8228c637372f66d761ec839228b104cb8228c637372f66d761&session=ec839228b104cb8228c637372f66d761ec839228b104cb8228c637372f66d761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.volarevic.com_duplicate,http://www.volarevic.com/sass/cab_jo/cab/cab/cab_jo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mkontakt.az,http://www.mkontakt.az/wp-content/Webmail/webmail.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myee.submit-id.com,http://myee.submit-id.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wwwbcpizonasegvrasbeta-viabcpi1.com,https://wwwbcpizonasegvrasbeta-viabcpi1.com/iniciar-sesion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leesangku.com,http://leesangku.com/pruboard/technote/board/gener/sg/14d9fbb801a4e34f0524053cb7eced11/authen.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa.sweet-thing.com,https://pa.sweet-thing.com/.chss/update/webmail.php?userid=dodpears@ren-isac.net,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en.home.gb-bt.com,https://en.home.gb-bt.com/bill-payment/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlineserviceubsbankverificationlink6227.ml,https://onlineserviceubsbankverificationlink6227.ml/contact/actvrf/uid/contact.html?6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c-6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c-6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c6f6e6c696e657365727669636575627362616e6b766572696669636174696f6e6c696e6b363232372e6d6c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
payments-myee.com_duplicate,https://payments-myee.com/account/index?ac=ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonaseguraweblbetavialbcp.com,https://zonaseguraweblbetavialbcp.com/iniciar-sesion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.switech.it,https://www.switech.it/wp-admin/includes/go/index.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.voteammi.com,https://www.voteammi.com/images/well%20known/catalogs/Webmail/?email=,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www3.celulares-e-smartphones-em-promocao.com,https://www3.celulares-e-smartphones-em-promocao.com/MeusProdutos/prefetch.php?skullid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cortinasportoalegre.com.br,https://cortinasportoalegre.com.br/asb.co.nz/Tax-customer-update/asb/auth.php?country_x=France&locale-8731002x=E?_FR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
